Brand,model,Year,Age,kmDriven,Transmission,Owner,FuelType,AskPrice
36.0,188.0,2017.0,7.0,34000.0,1.0,0.0,0.0,1395000.0
17.0,88.0,2017.0,7.0,49000.0,0.0,0.0,2.0,1151111.0
13.0,394.0,2016.0,8.0,36000.0,1.0,2.0,2.0,450000.0
22.0,195.0,2016.0,8.0,85000.0,1.0,2.0,0.0,320000.0
22.0,57.0,2023.0,1.0,35000.0,0.0,2.0,0.0,1050000.0
12.0,44.0,2015.0,9.0,160000.0,1.0,2.0,0.0,275000.0
23.0,317.0,2010.0,14.0,141000.0,1.0,2.0,0.0,330000.0
19.0,267.0,2012.0,12.0,23100.0,0.0,2.0,0.0,4795000.0
13.0,352.0,2014.0,10.0,100000.0,1.0,0.0,2.0,950000.0
13.0,117.0,2016.0,8.0,88000.0,1.0,2.0,0.0,860000.0
23.0,83.0,2017.0,7.0,76000.0,1.0,2.0,2.0,480000.0
4.0,366.0,2019.0,5.0,50000.0,0.0,2.0,0.0,4000000.0
25.0,211.0,2014.0,10.0,48000.0,0.0,0.0,0.0,1745000.0
22.0,383.0,2024.0,0.0,16666.0,0.0,0.0,0.0,2599999.0
33.0,201.0,2022.0,2.0,38917.0,1.0,0.0,2.0,1225000.0
23.0,52.0,2016.0,8.0,55000.0,0.0,0.0,2.0,655000.0
3.0,22.0,2015.0,9.0,42000.0,0.0,2.0,0.0,1050000.0
28.0,328.0,2015.0,9.0,84000.0,1.0,2.0,0.0,500000.0
13.0,117.0,2014.0,10.0,120000.0,0.0,2.0,0.0,550000.0
23.0,123.0,2022.0,2.0,8638.0,1.0,0.0,2.0,1150000.0
23.0,318.0,2013.0,11.0,62000.0,1.0,2.0,2.0,350000.0
23.0,318.0,2013.0,11.0,62000.0,1.0,2.0,2.0,350000.0
12.0,44.0,2014.0,10.0,86131.0,1.0,2.0,0.0,300000.0
23.0,317.0,2021.0,3.0,29000.0,0.0,0.0,2.0,765000.0
21.0,32.0,2024.0,0.0,260.0,1.0,0.0,2.0,1495000.0
13.0,352.0,2023.0,1.0,15120.0,0.0,0.0,2.0,1550000.0
35.0,42.0,2021.0,3.0,21000.0,1.0,2.0,2.0,535000.0
21.0,175.0,2022.0,2.0,11000.0,0.0,0.0,2.0,1850000.0
23.0,83.0,2017.0,7.0,63000.0,1.0,0.0,2.0,750000.0
33.0,271.0,2021.0,3.0,41189.0,0.0,0.0,2.0,1225000.0
22.0,301.0,2022.0,2.0,20000.0,1.0,0.0,0.0,1945000.0
25.0,65.0,2011.0,13.0,64000.0,0.0,2.0,0.0,975000.0
18.0,302.0,2020.0,4.0,62500.0,1.0,0.0,0.0,945000.0
36.0,187.0,2012.0,12.0,121000.0,1.0,0.0,0.0,400000.0
23.0,317.0,2018.0,6.0,38000.0,1.0,2.0,2.0,480000.0
22.0,329.0,2021.0,3.0,30000.0,0.0,0.0,0.0,1540000.0
23.0,320.0,2010.0,14.0,130000.0,1.0,2.0,0.0,260000.0
23.0,361.0,2021.0,3.0,71000.0,1.0,0.0,2.0,475000.0
13.0,100.0,2023.0,1.0,4800.0,0.0,2.0,0.0,1950000.0
23.0,52.0,2017.0,7.0,59000.0,1.0,0.0,2.0,515000.0
12.0,84.0,2011.0,13.0,75875.0,0.0,2.0,2.0,295000.0
18.0,302.0,2020.0,4.0,109000.0,1.0,0.0,0.0,975000.0
25.0,112.0,2006.0,18.0,92000.0,0.0,2.0,0.0,500000.0
16.0,377.0,2014.0,10.0,41000.0,0.0,2.0,0.0,2525000.0
23.0,379.0,2022.0,2.0,76000.0,1.0,0.0,2.0,1000000.0
26.0,90.0,2020.0,4.0,12000.0,0.0,0.0,2.0,4450000.0
13.0,352.0,2016.0,8.0,81982.0,0.0,0.0,0.0,695000.0
22.0,387.0,2010.0,14.0,51258.0,1.0,0.0,0.0,199000.0
22.0,298.0,2017.0,7.0,59000.0,1.0,0.0,0.0,850000.0
25.0,279.0,2018.0,6.0,39000.0,0.0,2.0,0.0,5950000.0
23.0,123.0,2021.0,3.0,38000.0,0.0,0.0,2.0,1155000.0
23.0,317.0,2024.0,0.0,6000.0,0.0,0.0,2.0,1150000.0
4.0,7.0,2016.0,8.0,53000.0,0.0,2.0,0.0,1399000.0
4.0,8.0,2014.0,10.0,99000.0,0.0,2.0,0.0,1750000.0
25.0,112.0,2012.0,12.0,73595.0,0.0,2.0,2.0,699000.0
13.0,168.0,2018.0,6.0,51000.0,1.0,0.0,2.0,475000.0
13.0,352.0,2018.0,6.0,57546.0,0.0,0.0,2.0,849999.0
25.0,65.0,2016.0,8.0,96000.0,0.0,2.0,0.0,2300000.0
4.0,14.0,2018.0,6.0,21000.0,0.0,2.0,2.0,4500000.0
23.0,317.0,2018.0,6.0,48000.0,0.0,2.0,2.0,535000.0
37.0,347.0,2011.0,13.0,22000.0,1.0,0.0,2.0,299999.0
36.0,140.0,2021.0,3.0,40000.0,0.0,0.0,0.0,4100000.0
23.0,379.0,2021.0,3.0,22864.0,0.0,0.0,2.0,1095000.0
23.0,356.0,2017.0,7.0,64000.0,1.0,0.0,0.0,585000.0
13.0,168.0,2013.0,11.0,88000.0,1.0,0.0,0.0,410000.0
11.0,135.0,2011.0,13.0,30000.0,1.0,2.0,2.0,149000.0
13.0,169.0,2020.0,4.0,33145.0,1.0,0.0,2.0,600000.0
33.0,271.0,2011.0,13.0,60000.0,1.0,0.0,2.0,220000.0
25.0,67.0,2016.0,8.0,20800.0,0.0,2.0,2.0,1700000.0
17.0,88.0,2017.0,7.0,61000.0,1.0,2.0,0.0,1150000.0
23.0,123.0,2014.0,10.0,120000.0,0.0,2.0,0.0,425000.0
22.0,382.0,2016.0,8.0,87000.0,1.0,0.0,0.0,1050000.0
13.0,349.0,2022.0,2.0,38000.0,1.0,0.0,2.0,1040000.0
17.0,88.0,2017.0,7.0,55000.0,0.0,2.0,2.0,1011000.0
13.0,100.0,2019.0,5.0,35000.0,1.0,0.0,0.0,1145000.0
12.0,84.0,2011.0,13.0,82000.0,0.0,2.0,2.0,299000.0
36.0,188.0,2019.0,5.0,65000.0,0.0,0.0,0.0,1400000.0
31.0,109.0,2015.0,9.0,90000.0,1.0,0.0,0.0,575000.0
25.0,112.0,2020.0,4.0,49000.0,0.0,0.0,2.0,4800000.0
12.0,84.0,2023.0,1.0,9500.0,0.0,0.0,2.0,1475000.0
31.0,109.0,2013.0,11.0,86250.0,1.0,0.0,0.0,290000.0
12.0,86.0,2024.0,0.0,65000.0,0.0,0.0,2.0,1550000.0
36.0,188.0,2016.0,8.0,190000.0,1.0,0.0,0.0,1650000.0
37.0,46.0,2017.0,7.0,80000.0,1.0,0.0,0.0,475000.0
13.0,100.0,2021.0,3.0,96000.0,0.0,0.0,0.0,1700000.0
4.0,15.0,2016.0,8.0,40000.0,0.0,0.0,0.0,2150000.0
23.0,379.0,2019.0,5.0,65000.0,1.0,0.0,2.0,925000.0
23.0,317.0,2010.0,14.0,29000.0,1.0,0.0,2.0,150000.0
13.0,393.0,2013.0,11.0,40000.0,0.0,2.0,2.0,200000.0
22.0,298.0,2010.0,14.0,65000.0,1.0,2.0,0.0,290000.0
23.0,80.0,2018.0,6.0,38000.0,0.0,2.0,2.0,380000.0
23.0,361.0,2015.0,9.0,66000.0,0.0,2.0,2.0,260000.0
23.0,83.0,2019.0,5.0,29000.0,1.0,0.0,2.0,850000.0
36.0,140.0,2016.0,8.0,90000.0,1.0,2.0,0.0,1545000.0
36.0,189.0,2023.0,1.0,14100.0,0.0,0.0,2.0,2844000.0
13.0,100.0,2015.0,9.0,88000.0,1.0,2.0,0.0,750000.0
23.0,318.0,2016.0,8.0,49000.0,0.0,2.0,2.0,599000.0
23.0,80.0,2016.0,8.0,36000.0,0.0,0.0,2.0,399999.0
12.0,191.0,2011.0,13.0,61000.0,1.0,2.0,2.0,225000.0
13.0,168.0,2018.0,6.0,62000.0,1.0,2.0,2.0,375000.0
13.0,100.0,2022.0,2.0,19000.0,0.0,0.0,0.0,2290000.0
16.0,377.0,2013.0,11.0,97763.0,0.0,2.0,0.0,1550000.0
25.0,67.0,2019.0,5.0,28370.0,0.0,0.0,0.0,1999999.0
11.0,120.0,2016.0,8.0,86000.0,0.0,0.0,0.0,1825000.0
13.0,393.0,2011.0,13.0,68000.0,1.0,2.0,2.0,230000.0
4.0,8.0,2015.0,9.0,61000.0,0.0,2.0,0.0,1500000.0
11.0,115.0,2019.0,5.0,54000.0,1.0,0.0,0.0,810000.0
13.0,394.0,2010.0,14.0,72000.0,0.0,2.0,2.0,275000.0
31.0,336.0,2020.0,4.0,59000.0,1.0,0.0,2.0,675000.0
13.0,296.0,2009.0,15.0,69000.0,1.0,2.0,2.0,160000.0
33.0,271.0,2015.0,9.0,59000.0,0.0,2.0,2.0,550000.0
13.0,294.0,2016.0,8.0,64200.0,0.0,0.0,0.0,1175000.0
3.0,24.0,2015.0,9.0,53000.0,0.0,2.0,0.0,1750000.0
13.0,296.0,2010.0,14.0,65000.0,0.0,2.0,2.0,120000.0
3.0,26.0,2016.0,8.0,40000.0,0.0,0.0,0.0,1595000.0
23.0,116.0,2011.0,13.0,53750.0,1.0,0.0,2.0,155000.0
18.0,302.0,2022.0,2.0,15000.0,0.0,0.0,2.0,1800000.0
23.0,361.0,2011.0,13.0,75000.0,1.0,2.0,2.0,245000.0
23.0,241.0,2010.0,14.0,88000.0,1.0,2.0,2.0,95000.0
3.0,262.0,2018.0,6.0,110000.0,0.0,0.0,0.0,2299000.0
4.0,11.0,2013.0,11.0,76064.0,0.0,2.0,0.0,1425000.0
4.0,11.0,2018.0,6.0,41000.0,0.0,2.0,0.0,2990000.0
22.0,383.0,2022.0,2.0,6789.0,0.0,0.0,0.0,2000000.0
36.0,4.0,2021.0,3.0,63000.0,0.0,0.0,0.0,4250000.0
13.0,100.0,2018.0,6.0,84000.0,1.0,2.0,0.0,1075000.0
13.0,168.0,2017.0,7.0,50523.0,1.0,2.0,2.0,370000.0
25.0,112.0,2014.0,10.0,74000.0,0.0,0.0,0.0,1384999.0
37.0,333.0,2018.0,6.0,52000.0,0.0,0.0,0.0,1915000.0
36.0,163.0,2020.0,4.0,38000.0,0.0,0.0,2.0,574000.0
23.0,37.0,2011.0,13.0,55000.0,1.0,2.0,2.0,115000.0
36.0,188.0,2024.0,0.0,6110.0,1.0,0.0,0.0,2785000.0
36.0,187.0,2014.0,10.0,130000.0,1.0,0.0,0.0,1360000.0
36.0,71.0,2014.0,10.0,108000.0,0.0,0.0,2.0,1400000.0
12.0,84.0,2018.0,6.0,58000.0,1.0,0.0,2.0,574000.0
3.0,22.0,2015.0,9.0,42000.0,0.0,2.0,0.0,1050000.0
22.0,329.0,2020.0,4.0,40000.0,1.0,0.0,0.0,1195000.0
23.0,317.0,2021.0,3.0,41000.0,1.0,0.0,2.0,679000.0
35.0,238.0,2020.0,4.0,49000.0,1.0,0.0,0.0,450000.0
10.0,226.0,2023.0,1.0,9900.0,1.0,0.0,0.0,1550000.0
31.0,197.0,2017.0,7.0,67000.0,1.0,2.0,2.0,250000.0
23.0,317.0,2023.0,1.0,11000.0,0.0,0.0,2.0,725000.0
37.0,253.0,2020.0,4.0,35000.0,0.0,0.0,2.0,1170000.0
12.0,84.0,2017.0,7.0,28000.0,0.0,0.0,2.0,685000.0
23.0,80.0,2017.0,7.0,142000.0,0.0,0.0,2.0,345000.0
13.0,394.0,2014.0,10.0,62000.0,1.0,0.0,2.0,421000.0
31.0,197.0,2019.0,5.0,18000.0,1.0,0.0,2.0,325000.0
23.0,318.0,2015.0,9.0,72000.0,1.0,0.0,0.0,450000.0
13.0,394.0,2019.0,5.0,48000.0,1.0,0.0,2.0,525000.0
23.0,41.0,2017.0,7.0,65000.0,0.0,0.0,2.0,300000.0
36.0,187.0,2014.0,10.0,130000.0,1.0,0.0,0.0,1360000.0
3.0,262.0,2014.0,10.0,57000.0,0.0,0.0,0.0,1285000.0
23.0,83.0,2019.0,5.0,73000.0,0.0,2.0,2.0,695000.0
16.0,377.0,2014.0,10.0,78000.0,0.0,0.0,0.0,995000.0
4.0,11.0,2010.0,14.0,130000.0,0.0,2.0,2.0,280000.0
13.0,394.0,2012.0,12.0,74000.0,1.0,2.0,2.0,250000.0
23.0,41.0,2015.0,9.0,18000.0,0.0,2.0,2.0,350000.0
12.0,84.0,2013.0,11.0,85000.0,0.0,2.0,2.0,400000.0
23.0,80.0,2017.0,7.0,67000.0,0.0,2.0,2.0,450000.0
23.0,40.0,2023.0,1.0,9000.0,1.0,0.0,2.0,490000.0
22.0,298.0,2015.0,9.0,76000.0,1.0,2.0,0.0,850000.0
23.0,317.0,2019.0,5.0,7000.0,0.0,2.0,2.0,650000.0
23.0,167.0,2024.0,0.0,1600.0,1.0,0.0,2.0,1350000.0
13.0,117.0,2012.0,12.0,71000.0,0.0,2.0,2.0,445000.0
23.0,167.0,2024.0,0.0,1600.0,1.0,0.0,2.0,1350000.0
12.0,358.0,2017.0,7.0,50000.0,1.0,2.0,0.0,725000.0
23.0,317.0,2018.0,6.0,42175.0,0.0,0.0,2.0,429000.0
36.0,127.0,2012.0,12.0,115000.0,1.0,2.0,0.0,325000.0
3.0,263.0,2014.0,10.0,45000.0,0.0,2.0,0.0,1200000.0
12.0,191.0,2016.0,8.0,46000.0,0.0,2.0,2.0,450000.0
9.0,258.0,2012.0,12.0,160000.0,1.0,0.0,0.0,260000.0
23.0,83.0,2015.0,9.0,110000.0,1.0,2.0,0.0,530000.0
11.0,120.0,2021.0,3.0,23000.0,0.0,2.0,0.0,3150000.0
13.0,394.0,2012.0,12.0,79000.0,1.0,0.0,0.0,220000.0
13.0,100.0,2016.0,8.0,72000.0,0.0,0.0,0.0,685000.0
36.0,97.0,2016.0,8.0,61000.0,0.0,2.0,2.0,845000.0
18.0,302.0,2023.0,1.0,27000.0,0.0,0.0,0.0,1775000.0
36.0,187.0,2015.0,9.0,98525.0,1.0,2.0,0.0,695000.0
23.0,41.0,2011.0,13.0,59000.0,1.0,0.0,2.0,260000.0
37.0,46.0,2017.0,7.0,99000.0,1.0,0.0,0.0,649000.0
27.0,248.0,2017.0,7.0,68000.0,1.0,2.0,0.0,1195000.0
33.0,201.0,2022.0,2.0,10000.0,0.0,0.0,2.0,1361000.0
36.0,187.0,2006.0,18.0,190000.0,1.0,2.0,0.0,410000.0
13.0,122.0,2013.0,11.0,80000.0,1.0,2.0,2.0,195000.0
35.0,218.0,2013.0,11.0,100000.0,1.0,2.0,0.0,150000.0
23.0,361.0,2014.0,10.0,78000.0,1.0,2.0,2.0,175000.0
11.0,135.0,2013.0,11.0,46200.0,1.0,0.0,2.0,159000.0
23.0,319.0,2017.0,7.0,81000.0,0.0,0.0,0.0,650000.0
23.0,356.0,2018.0,6.0,30000.0,1.0,0.0,0.0,965000.0
23.0,318.0,2019.0,5.0,100000.0,1.0,2.0,0.0,750000.0
26.0,93.0,2012.0,12.0,28000.0,0.0,2.0,2.0,1990000.0
22.0,382.0,2018.0,6.0,88000.0,0.0,2.0,0.0,890000.0
13.0,352.0,2023.0,1.0,12700.0,1.0,0.0,2.0,1575000.0
25.0,65.0,2021.0,3.0,14000.0,0.0,0.0,0.0,5250000.0
13.0,352.0,2012.0,12.0,123500.0,1.0,2.0,2.0,285000.0
36.0,97.0,2011.0,13.0,99000.0,1.0,2.0,0.0,325000.0
12.0,44.0,2020.0,4.0,41000.0,1.0,2.0,2.0,575000.0
23.0,356.0,2019.0,5.0,47000.0,1.0,0.0,0.0,875000.0
13.0,352.0,2020.0,4.0,86000.0,0.0,0.0,0.0,899000.0
22.0,299.0,2024.0,0.0,33000.0,1.0,0.0,0.0,1850000.0
23.0,317.0,2018.0,6.0,45000.0,1.0,2.0,2.0,510000.0
35.0,176.0,2017.0,7.0,135000.0,1.0,2.0,0.0,775000.0
22.0,382.0,2012.0,12.0,168000.0,1.0,2.0,0.0,500000.0
22.0,382.0,2017.0,7.0,129124.0,1.0,0.0,0.0,1095000.0
23.0,319.0,2017.0,7.0,92000.0,0.0,0.0,0.0,645000.0
13.0,100.0,2020.0,4.0,42000.0,1.0,2.0,0.0,1225000.0
23.0,52.0,2019.0,5.0,53000.0,1.0,2.0,2.0,635000.0
3.0,26.0,2015.0,9.0,89000.0,0.0,0.0,0.0,890000.0
23.0,40.0,2018.0,6.0,108000.0,1.0,0.0,2.0,320000.0
37.0,253.0,2021.0,3.0,25000.0,0.0,0.0,2.0,1245000.0
3.0,24.0,2013.0,11.0,102000.0,0.0,2.0,0.0,1020000.0
23.0,317.0,2011.0,13.0,75000.0,0.0,2.0,2.0,350000.0
3.0,22.0,2016.0,8.0,99000.0,0.0,2.0,0.0,949000.0
31.0,197.0,2019.0,5.0,18000.0,1.0,0.0,2.0,324000.0
12.0,70.0,2010.0,14.0,70343.0,0.0,2.0,2.0,650000.0
22.0,298.0,2017.0,7.0,90000.0,0.0,2.0,0.0,1100000.0
23.0,319.0,2019.0,5.0,146000.0,1.0,2.0,0.0,690000.0
31.0,197.0,2018.0,6.0,37000.0,0.0,2.0,2.0,325000.0
12.0,358.0,2018.0,6.0,103000.0,1.0,0.0,0.0,780000.0
20.0,114.0,2022.0,2.0,17000.0,0.0,0.0,2.0,5600000.0
35.0,185.0,2014.0,10.0,80000.0,1.0,2.0,0.0,120000.0
13.0,349.0,2019.0,5.0,80000.0,1.0,2.0,0.0,825000.0
11.0,135.0,2012.0,12.0,104000.0,1.0,2.0,0.0,234000.0
11.0,115.0,2016.0,8.0,95000.0,1.0,0.0,0.0,750000.0
11.0,120.0,2020.0,4.0,83700.0,0.0,0.0,0.0,2951000.0
23.0,321.0,2014.0,10.0,106000.0,1.0,2.0,2.0,275000.0
3.0,22.0,2015.0,9.0,64000.0,0.0,2.0,0.0,850000.0
25.0,148.0,2014.0,10.0,77600.0,0.0,2.0,0.0,2799999.0
23.0,37.0,2011.0,13.0,78965.0,1.0,0.0,2.0,135000.0
36.0,140.0,2017.0,7.0,145000.0,1.0,2.0,0.0,2800000.0
13.0,119.0,2017.0,7.0,30300.0,1.0,0.0,2.0,550000.0
23.0,123.0,2018.0,6.0,74000.0,1.0,0.0,0.0,785000.0
36.0,188.0,2020.0,4.0,66000.0,0.0,0.0,0.0,1960000.0
23.0,52.0,2019.0,5.0,38032.0,0.0,2.0,2.0,690000.0
12.0,191.0,2015.0,9.0,69000.0,0.0,2.0,2.0,500000.0
22.0,382.0,2019.0,5.0,85000.0,1.0,0.0,0.0,1050000.0
35.0,218.0,2010.0,14.0,78960.0,1.0,0.0,2.0,95000.0
4.0,368.0,2017.0,7.0,92000.0,0.0,2.0,0.0,2999999.0
3.0,263.0,2014.0,10.0,45000.0,0.0,2.0,0.0,1200000.0
23.0,361.0,2015.0,9.0,55049.0,1.0,0.0,2.0,317000.0
3.0,26.0,2018.0,6.0,35000.0,0.0,0.0,0.0,3350000.0
36.0,127.0,2012.0,12.0,65000.0,1.0,2.0,0.0,330000.0
3.0,24.0,2016.0,8.0,135000.0,0.0,0.0,0.0,1651000.0
21.0,174.0,2019.0,5.0,17000.0,0.0,0.0,2.0,1390000.0
12.0,84.0,2017.0,7.0,69000.0,1.0,2.0,2.0,610000.0
25.0,112.0,2019.0,5.0,32000.0,0.0,0.0,0.0,4980000.0
23.0,356.0,2017.0,7.0,62000.0,1.0,0.0,0.0,750000.0
33.0,240.0,2014.0,10.0,116000.0,0.0,2.0,2.0,740000.0
11.0,115.0,2015.0,9.0,55000.0,0.0,2.0,2.0,449000.0
36.0,140.0,2017.0,7.0,69000.0,0.0,2.0,0.0,2099000.0
37.0,346.0,2016.0,8.0,110000.0,0.0,2.0,0.0,649999.0
12.0,84.0,2014.0,10.0,75000.0,0.0,0.0,2.0,525000.0
12.0,44.0,2015.0,9.0,38000.0,1.0,0.0,2.0,450000.0
25.0,211.0,2013.0,11.0,83000.0,0.0,2.0,0.0,1629000.0
37.0,253.0,2019.0,5.0,68000.0,1.0,0.0,2.0,575000.0
4.0,368.0,2019.0,5.0,25000.0,0.0,2.0,0.0,3975000.0
23.0,123.0,2019.0,5.0,15000.0,0.0,2.0,2.0,1055000.0
13.0,394.0,2023.0,1.0,11800.0,0.0,2.0,2.0,950000.0
23.0,361.0,2009.0,15.0,85000.0,1.0,2.0,2.0,155000.0
22.0,322.0,2016.0,8.0,87000.0,0.0,0.0,0.0,750000.0
19.0,268.0,2012.0,12.0,89000.0,1.0,2.0,0.0,1600000.0
12.0,191.0,2012.0,12.0,70000.0,1.0,2.0,2.0,265000.0
23.0,317.0,2011.0,13.0,45000.0,1.0,2.0,2.0,195000.0
23.0,361.0,2015.0,9.0,38482.0,1.0,0.0,2.0,310000.0
13.0,100.0,2016.0,8.0,68000.0,0.0,2.0,0.0,1050000.0
23.0,359.0,2016.0,8.0,65000.0,0.0,2.0,2.0,460000.0
37.0,347.0,2015.0,9.0,74000.0,0.0,0.0,0.0,545000.0
23.0,83.0,2016.0,8.0,83214.0,1.0,2.0,0.0,390000.0
36.0,188.0,2017.0,7.0,158000.0,1.0,0.0,0.0,1575000.0
23.0,280.0,2017.0,7.0,108000.0,1.0,0.0,0.0,775000.0
23.0,40.0,2015.0,9.0,91000.0,1.0,2.0,2.0,205000.0
23.0,361.0,2010.0,14.0,65000.0,1.0,0.0,2.0,225000.0
36.0,140.0,2021.0,3.0,77000.0,0.0,0.0,0.0,3890000.0
23.0,317.0,2016.0,8.0,80000.0,1.0,2.0,0.0,545000.0
25.0,112.0,2014.0,10.0,87000.0,0.0,2.0,0.0,1545000.0
36.0,188.0,2018.0,6.0,87000.0,1.0,2.0,0.0,2290000.0
23.0,171.0,2005.0,19.0,10000.0,0.0,2.0,0.0,390000.0
12.0,84.0,2014.0,10.0,68700.0,1.0,2.0,2.0,525000.0
36.0,187.0,2015.0,9.0,220000.0,1.0,2.0,0.0,990000.0
13.0,393.0,2012.0,12.0,53000.0,0.0,2.0,2.0,285000.0
37.0,253.0,2014.0,10.0,41500.0,1.0,2.0,2.0,360000.0
36.0,140.0,2015.0,9.0,125000.0,0.0,0.0,0.0,1598000.0
35.0,173.0,2021.0,3.0,50000.0,0.0,0.0,0.0,1699000.0
13.0,101.0,2021.0,3.0,67777.0,0.0,0.0,2.0,1333333.0
22.0,274.0,2007.0,17.0,170000.0,1.0,2.0,0.0,148000.0
4.0,11.0,2011.0,13.0,85000.0,0.0,0.0,0.0,920000.0
13.0,393.0,2013.0,11.0,69000.0,1.0,0.0,2.0,199000.0
12.0,84.0,2015.0,9.0,72500.0,0.0,2.0,2.0,450000.0
35.0,184.0,2009.0,15.0,155888.0,1.0,2.0,0.0,120000.0
13.0,122.0,2014.0,10.0,60000.0,1.0,2.0,2.0,198000.0
13.0,122.0,2017.0,7.0,63000.0,1.0,2.0,2.0,240000.0
13.0,349.0,2022.0,2.0,13000.0,1.0,0.0,2.0,825000.0
23.0,80.0,2014.0,10.0,32117.0,0.0,0.0,2.0,395000.0
19.0,108.0,2018.0,6.0,62000.0,0.0,0.0,0.0,3300000.0
23.0,123.0,2015.0,9.0,70000.0,1.0,0.0,0.0,900000.0
11.0,115.0,2016.0,8.0,91000.0,0.0,0.0,2.0,675000.0
11.0,120.0,2017.0,7.0,75000.0,0.0,2.0,0.0,1900000.0
23.0,52.0,2017.0,7.0,47231.0,1.0,0.0,2.0,535101.0
23.0,116.0,2019.0,5.0,38000.0,1.0,0.0,2.0,410000.0
13.0,122.0,2015.0,9.0,68000.0,1.0,2.0,2.0,225000.0
38.0,373.0,2018.0,6.0,54000.0,0.0,0.0,0.0,2290000.0
13.0,36.0,2022.0,2.0,24000.0,0.0,0.0,0.0,1875000.0
22.0,329.0,2019.0,5.0,68000.0,1.0,0.0,0.0,875000.0
31.0,210.0,2015.0,9.0,58000.0,1.0,0.0,0.0,500000.0
12.0,86.0,2005.0,19.0,65460.0,1.0,2.0,2.0,150000.0
36.0,188.0,2017.0,7.0,71000.0,0.0,2.0,0.0,1725000.0
13.0,169.0,2020.0,4.0,51500.0,0.0,2.0,2.0,499999.0
31.0,109.0,2017.0,7.0,105000.0,1.0,0.0,0.0,645000.0
33.0,240.0,2008.0,16.0,140000.0,1.0,2.0,0.0,260000.0
35.0,184.0,2010.0,14.0,90000.0,1.0,0.0,0.0,120000.0
36.0,187.0,2012.0,12.0,25000.0,1.0,2.0,0.0,775000.0
22.0,382.0,2016.0,8.0,85000.0,1.0,2.0,0.0,500000.0
22.0,298.0,2013.0,11.0,100000.0,1.0,2.0,0.0,550000.0
19.0,108.0,2020.0,4.0,53500.0,0.0,2.0,0.0,5575000.0
31.0,197.0,2018.0,6.0,67000.0,1.0,2.0,2.0,299000.0
22.0,322.0,2016.0,8.0,56000.0,0.0,2.0,0.0,695000.0
12.0,44.0,2017.0,7.0,50000.0,1.0,2.0,2.0,460000.0
23.0,321.0,2007.0,17.0,82038.0,1.0,2.0,2.0,150000.0
13.0,100.0,2023.0,1.0,10110.0,1.0,0.0,2.0,1095000.0
4.0,15.0,2012.0,12.0,90000.0,0.0,0.0,0.0,1850000.0
31.0,197.0,2017.0,7.0,90000.0,0.0,0.0,2.0,290000.0
23.0,379.0,2020.0,4.0,70000.0,1.0,0.0,2.0,1100000.0
37.0,347.0,2011.0,13.0,66000.0,0.0,0.0,2.0,299000.0
23.0,178.0,2022.0,2.0,21260.0,1.0,0.0,2.0,535000.0
12.0,84.0,2013.0,11.0,28500.0,0.0,2.0,2.0,560000.0
23.0,41.0,2019.0,5.0,80000.0,0.0,2.0,2.0,280000.0
23.0,83.0,2019.0,5.0,38000.0,1.0,0.0,2.0,630000.0
23.0,277.0,2012.0,12.0,90000.0,1.0,0.0,0.0,325000.0
25.0,65.0,2018.0,6.0,51000.0,0.0,2.0,0.0,2850000.0
22.0,298.0,2008.0,16.0,145000.0,1.0,2.0,0.0,445000.0
17.0,88.0,2019.0,5.0,73000.0,1.0,0.0,0.0,1175000.0
33.0,240.0,2017.0,7.0,82500.0,0.0,2.0,2.0,695000.0
22.0,56.0,2018.0,6.0,140000.0,1.0,0.0,0.0,630000.0
13.0,100.0,2017.0,7.0,120000.0,0.0,0.0,0.0,975000.0
35.0,230.0,2015.0,9.0,47000.0,0.0,2.0,2.0,265000.0
18.0,302.0,2020.0,4.0,42000.0,1.0,0.0,2.0,1080000.0
13.0,394.0,2017.0,7.0,78000.0,1.0,2.0,0.0,689000.0
23.0,80.0,2018.0,6.0,72000.0,0.0,0.0,2.0,400000.0
11.0,115.0,2014.0,10.0,102000.0,1.0,2.0,0.0,225000.0
4.0,8.0,2019.0,5.0,50000.0,0.0,2.0,0.0,2675000.0
38.0,286.0,2020.0,4.0,63333.0,0.0,2.0,0.0,3444444.0
13.0,394.0,2013.0,11.0,68000.0,1.0,2.0,2.0,379000.0
38.0,374.0,2016.0,8.0,65000.0,0.0,2.0,0.0,1575000.0
36.0,188.0,2022.0,2.0,61000.0,1.0,0.0,0.0,2450000.0
12.0,87.0,2019.0,5.0,20000.0,0.0,2.0,2.0,1773000.0
36.0,339.0,2022.0,2.0,18000.0,0.0,0.0,2.0,865000.0
36.0,140.0,2023.0,1.0,35000.0,1.0,0.0,0.0,4000000.0
23.0,398.0,2015.0,9.0,35000.0,1.0,0.0,0.0,475000.0
13.0,384.0,2017.0,7.0,82000.0,1.0,0.0,2.0,649999.0
36.0,163.0,2020.0,4.0,79000.0,0.0,0.0,2.0,650000.0
23.0,116.0,2013.0,11.0,72000.0,1.0,0.0,2.0,290000.0
36.0,140.0,2017.0,7.0,115000.0,0.0,2.0,0.0,2390000.0
23.0,361.0,2007.0,17.0,121000.0,1.0,2.0,2.0,125000.0
13.0,36.0,2022.0,2.0,23950.0,0.0,0.0,0.0,2075000.0
13.0,119.0,2016.0,8.0,90000.0,1.0,0.0,2.0,425000.0
